run_id,config_name,row_type,epoch,n_epoch,train_loss,val_loss,val_BER,is_best,elapsed_sec,best_epoch,best_val_loss,best_val_BER,final_train_loss,final_val_loss,final_val_BER,total_time_sec,N,P,lr,n_iter,n_u,n_h,n_conv,n_mlp_hidden,batch_size,device,model_type,damp,n_heads,use_edge_attr,edge_attr_mode
20260306_172157,amp_gnn_baseline,epoch,29,50,0.001856,0.001772,1.024479e-03,1,3946.5,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,30,50,0.001856,0.001735,1.014062e-03,1,4082.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,31,50,0.001837,0.001742,1.028125e-03,0,4219.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,32,50,0.001795,0.001706,9.916667e-04,1,4355.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,33,50,0.001833,0.001718,9.880208e-04,0,4493.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,34,50,0.001747,0.001667,9.760417e-04,1,4630.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,35,50,0.001868,0.001935,1.106771e-03,0,4769.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,36,50,0.001798,0.001691,9.864583e-04,0,4908.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,37,50,0.001763,0.001655,9.687500e-04,1,5046.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,38,50,0.001660,0.001664,9.671875e-04,0,5183.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,39,50,0.001669,0.001687,9.765625e-04,0,5321.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,40,50,0.001662,0.001669,9.802083e-04,0,5458.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,41,50,0.001664,0.001674,9.802083e-04,0,5595.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,42,50,0.001638,0.001623,9.432292e-04,1,5732.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,43,50,0.001641,0.001639,9.380208e-04,0,5868.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,44,50,0.001627,0.001660,9.765625e-04,0,6006.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,45,50,0.001630,0.001633,9.442708e-04,0,6142.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,46,50,0.001618,0.001643,9.489583e-04,0,6279.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,47,50,0.001617,0.001620,9.453125e-04,1,6417.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,48,50,0.001634,0.001610,9.395833e-04,1,6554.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,49,50,0.001615,0.001657,9.640625e-04,0,6693.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,epoch,50,50,0.001608,0.001615,9.416667e-04,0,6834.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_172157,amp_gnn_baseline,summary,0,50,,,,,,48,0.001610,9.395833e-04,0.001608,0.001615,9.416667e-04,6834.4,128,4,5e-05,6,10,14,4,22,32,cuda,amp_gnn,1.0,1,False,gram
