run_id,config_name,row_type,epoch,n_epoch,train_loss,val_loss,val_BER,is_best,elapsed_sec,best_epoch,best_val_loss,best_val_BER,final_train_loss,final_val_loss,final_val_BER,total_time_sec,N,P,lr,n_iter,n_u,n_h,n_conv,n_mlp_hidden,batch_size,device,model_type,damp,n_heads,use_edge_attr,edge_attr_mode
20260308_222658,amp_gnn_baseline,epoch,12,100,0.001661,0.001530,1.520833e-04,1,1624.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,13,100,0.001395,0.001276,9.427083e-05,1,1757.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,14,100,0.001173,0.000987,1.609375e-04,1,1892.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,15,100,0.000975,0.000866,1.848958e-04,1,2024.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,16,100,0.000759,0.000699,1.593750e-04,1,2160.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,17,100,0.000569,0.000467,8.229167e-05,1,2295.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,18,100,0.000447,0.000362,6.302083e-05,1,2430.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,19,100,0.000401,0.000290,5.625000e-05,1,2566.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,20,100,0.000291,0.000234,7.656250e-05,1,2700.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,21,100,0.000230,0.000196,6.666667e-05,1,2834.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,22,100,0.000236,0.000193,2.708333e-05,1,2966.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,23,100,0.000209,0.000123,2.656250e-05,1,3098.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,24,100,0.000164,0.000111,3.125000e-05,1,3231.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,25,100,0.000144,0.000100,2.968750e-05,1,3363.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,26,100,0.000146,0.000103,2.760417e-05,0,3495.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,27,100,0.000121,0.000072,2.083333e-05,1,3629.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,28,100,0.000123,0.000065,1.875000e-05,1,3762.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,29,100,0.000096,0.000057,1.875000e-05,1,3894.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,30,100,0.000117,0.000051,1.302083e-05,1,4028.5,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,31,100,0.001261,0.000062,1.770833e-05,0,4161.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,32,100,0.000082,0.000049,1.093750e-05,1,4295.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,33,100,0.000092,0.000068,2.500000e-05,0,4429.5,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,34,100,0.000078,0.000047,1.145833e-05,1,4563.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,35,100,0.000070,0.000047,1.562500e-05,1,4698.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,36,100,0.019358,0.191466,1.024823e-01,0,4833.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,37,100,0.008684,0.000052,1.979167e-05,0,4970.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,38,100,0.000066,0.000047,1.302083e-05,1,5106.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,39,100,0.000061,0.000045,1.510417e-05,1,5242.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,40,100,0.000080,0.000045,1.458333e-05,1,5379.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,41,100,0.000067,0.000036,7.291667e-06,1,5516.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,42,100,0.000060,0.000037,9.375000e-06,0,5658.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,43,100,0.000071,0.000040,1.302083e-05,0,5799.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,44,100,0.000073,0.000044,1.510417e-05,0,5944.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,45,100,0.000060,0.000037,1.041667e-05,0,6086.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,46,100,0.000051,0.000060,2.395833e-05,0,6229.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,47,100,0.000058,0.000035,9.895833e-06,1,6371.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,48,100,0.000047,0.000037,1.041667e-05,0,6516.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,49,100,0.338216,0.405033,2.128109e-01,0,6659.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,50,100,0.088861,0.001218,2.411458e-04,0,6800.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,51,100,0.000801,0.000266,1.348958e-04,0,6944.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,52,100,0.000138,0.000091,3.489583e-05,0,7087.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,53,100,0.000083,0.000067,2.239583e-05,0,7229.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,54,100,0.000072,0.000062,2.083333e-05,0,7371.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,55,100,0.000062,0.000048,1.562500e-05,0,7514.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,56,100,0.000055,0.000043,1.406250e-05,0,7657.5,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,57,100,0.000050,0.000038,1.041667e-05,0,7799.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,58,100,0.000047,0.000036,1.041667e-05,0,7942.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,59,100,0.000047,0.000035,1.041667e-05,0,8084.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,60,100,0.000047,0.000035,9.375000e-06,0,8227.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,61,100,0.000044,0.000034,8.854167e-06,1,8370.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,62,100,0.000044,0.000034,8.333333e-06,1,8515.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,63,100,0.000042,0.000035,1.041667e-05,0,8658.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,64,100,0.000043,0.000034,8.854167e-06,1,8800.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,65,100,0.000042,0.000034,9.375000e-06,0,8942.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,66,100,0.000041,0.000033,9.895833e-06,1,9087.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,67,100,0.000041,0.000034,9.895833e-06,0,9228.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,68,100,0.000041,0.000036,1.197917e-05,0,9370.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,69,100,0.000041,0.000033,9.375000e-06,0,9511.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,70,100,0.000040,0.000032,9.895833e-06,1,9654.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,71,100,0.000040,0.000033,9.895833e-06,0,9797.5,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,72,100,0.000040,0.000036,1.197917e-05,0,9941.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,73,100,0.000039,0.000034,1.041667e-05,0,10082.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,74,100,0.000039,0.000033,1.093750e-05,0,10225.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,75,100,0.000039,0.000036,1.250000e-05,0,10366.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,76,100,0.000039,0.000032,9.375000e-06,1,10509.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,77,100,0.000038,0.000036,1.093750e-05,0,10651.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,78,100,0.000038,0.000033,1.041667e-05,0,10793.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,79,100,0.000037,0.000037,1.197917e-05,0,10935.5,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,80,100,0.000037,0.000036,1.197917e-05,0,11077.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,81,100,0.000036,0.000032,1.093750e-05,0,11220.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,82,100,0.000037,0.000036,1.250000e-05,0,11361.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,83,100,0.000037,0.000033,1.093750e-05,0,11505.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,84,100,0.000036,0.000037,1.302083e-05,0,11647.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,85,100,0.000036,0.000036,1.302083e-05,0,11790.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,86,100,0.000036,0.000036,1.250000e-05,0,11933.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,87,100,0.000035,0.000038,1.354167e-05,0,12075.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,88,100,0.000036,0.000036,1.302083e-05,0,12217.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,89,100,0.000036,0.000037,1.354167e-05,0,12358.5,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,90,100,0.000035,0.000036,1.250000e-05,0,12500.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,91,100,0.000035,0.000037,1.354167e-05,0,12644.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,92,100,0.000034,0.000038,1.354167e-05,0,12787.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,93,100,0.000034,0.000038,1.302083e-05,0,12929.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,94,100,0.000034,0.000038,1.354167e-05,0,13072.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,95,100,0.000034,0.000039,1.354167e-05,0,13212.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,96,100,0.000034,0.000039,1.406250e-05,0,13353.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,97,100,0.000035,0.000038,1.354167e-05,0,13494.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,98,100,0.000034,0.000038,1.354167e-05,0,13634.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,99,100,0.000034,0.000038,1.354167e-05,0,13774.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,epoch,100,100,0.000034,0.000038,1.354167e-05,0,13911.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260308_222658,amp_gnn_baseline,summary,0,100,,,,,,76,0.000032,9.375000e-06,0.000034,0.000038,1.354167e-05,13911.6,128,4,5e-05,6,10,14,4,22,32,cuda,amp_gnn,1.0,1,False,gram
