run_id,config_name,row_type,epoch,n_epoch,train_loss,val_loss,val_BER,is_best,elapsed_sec,best_epoch,best_val_loss,best_val_BER,final_train_loss,final_val_loss,final_val_BER,total_time_sec,N,P,lr,n_iter,n_u,n_h,n_conv,n_mlp_hidden,batch_size,device,model_type,damp,n_heads,use_edge_attr,edge_attr_mode
20260308_222721,amp_gat_default,epoch,54,100,0.000027,0.000020,9.375000e-06,1,7353.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,55,100,0.000031,0.000021,9.895833e-06,0,7495.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,56,100,0.000027,0.000022,1.093750e-05,0,7637.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,57,100,0.000030,0.000021,1.041667e-05,0,7779.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,58,100,0.000028,0.000023,1.145833e-05,0,7921.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,59,100,0.000027,0.000019,9.895833e-06,1,8063.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,60,100,0.000024,0.000021,9.895833e-06,0,8207.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,61,100,0.000024,0.000018,8.333333e-06,1,8349.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,62,100,0.000023,0.000018,9.375000e-06,0,8493.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,63,100,0.000024,0.000016,7.812500e-06,1,8635.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,64,100,0.000023,0.000020,9.375000e-06,0,8775.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,65,100,0.000025,0.000019,8.854167e-06,0,8917.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,66,100,0.000023,0.000020,9.375000e-06,0,9061.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,67,100,0.000021,0.000019,8.854167e-06,0,9200.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,68,100,0.000022,0.000021,9.375000e-06,0,9342.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,69,100,0.000022,0.000019,9.375000e-06,0,9481.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,70,100,0.000022,0.000020,1.041667e-05,0,9624.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,71,100,0.000021,0.000020,9.895833e-06,0,9766.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,72,100,0.000020,0.000020,9.375000e-06,0,9911.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,73,100,0.000021,0.000020,9.895833e-06,0,10052.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,74,100,0.000021,0.000019,9.375000e-06,0,10195.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,75,100,0.000020,0.000019,9.375000e-06,0,10335.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,76,100,0.000020,0.000019,8.854167e-06,0,10476.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,77,100,0.000021,0.000019,9.375000e-06,0,10618.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,78,100,0.000019,0.000020,9.375000e-06,0,10757.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,79,100,0.000020,0.000020,9.375000e-06,0,10898.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,80,100,0.000019,0.000021,9.375000e-06,0,11040.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,81,100,0.000020,0.000020,9.375000e-06,0,11181.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,82,100,0.000020,0.000019,9.375000e-06,0,11322.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,83,100,0.000019,0.000019,8.333333e-06,0,11463.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,84,100,0.000019,0.000019,8.333333e-06,0,11604.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,85,100,0.000019,0.000019,8.333333e-06,0,11749.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,86,100,0.000019,0.000020,9.375000e-06,0,11891.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,87,100,0.000019,0.000020,8.854167e-06,0,12032.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,88,100,0.000019,0.000020,8.854167e-06,0,12177.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,89,100,0.000019,0.000020,8.854167e-06,0,12317.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,90,100,0.000019,0.000020,8.854167e-06,0,12457.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,91,100,0.000019,0.000020,8.854167e-06,0,12598.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,92,100,0.000019,0.000020,8.854167e-06,0,12742.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,93,100,0.000019,0.000019,8.854167e-06,0,12884.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,94,100,0.000018,0.000019,8.854167e-06,0,13026.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,95,100,0.000019,0.000019,8.854167e-06,0,13167.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,96,100,0.000019,0.000019,8.854167e-06,0,13305.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,97,100,0.000019,0.000019,8.854167e-06,0,13445.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,98,100,0.000018,0.000019,8.854167e-06,0,13584.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,99,100,0.000018,0.000019,8.854167e-06,0,13723.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,epoch,100,100,0.000018,0.000019,8.854167e-06,0,13863.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260308_222721,amp_gat_default,summary,0,100,,,,,,63,0.000016,7.812500e-06,0.000018,0.000019,8.854167e-06,13863.7,128,4,5e-05,6,10,14,4,22,32,cuda,amp_gat,1.0,2,True,gram_triplet
