run_id,config_name,row_type,epoch,n_epoch,train_loss,val_loss,val_BER,is_best,elapsed_sec,best_epoch,best_val_loss,best_val_BER,final_train_loss,final_val_loss,final_val_BER,total_time_sec,N,P,lr,n_iter,n_u,n_h,n_conv,n_mlp_hidden,batch_size,device,model_type,damp,n_heads,use_edge_attr,edge_attr_mode
20260306_210632,amp_gnn_baseline,epoch,1,100,0.224945,0.046712,9.161979e-03,1,139.4,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,2,100,0.027274,0.018770,5.996875e-03,1,274.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,3,100,0.016709,0.015292,5.371354e-03,1,410.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,4,100,0.014682,0.014097,5.135417e-03,1,549.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,5,100,0.013644,0.013159,4.940625e-03,1,686.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,6,100,0.012819,0.012524,4.832813e-03,1,821.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,7,100,0.012126,0.011759,4.615625e-03,1,955.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,8,100,0.011458,0.011072,4.182812e-03,1,1091.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,9,100,0.010686,0.010396,4.404167e-03,1,1225.1,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,10,100,0.009659,0.008972,3.420833e-03,1,1360.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,11,100,0.007891,0.006813,3.219271e-03,1,1495.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,12,100,0.006058,0.005330,2.684375e-03,1,1630.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,13,100,0.004982,0.004605,2.365104e-03,1,1765.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,14,100,0.004354,0.003977,2.161458e-03,1,1900.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,15,100,0.003820,0.003797,2.070313e-03,1,2038.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,16,100,0.003466,0.003854,2.197396e-03,0,2172.5,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,17,100,0.003133,0.003061,1.723437e-03,1,2309.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,18,100,0.002908,0.002800,1.597396e-03,1,2445.7,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,19,100,0.002745,0.002605,1.540104e-03,1,2582.3,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,20,100,0.002602,0.002765,1.595312e-03,0,2719.8,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,21,100,0.002482,0.002743,1.576042e-03,0,2857.6,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,22,100,0.002359,0.002240,1.325000e-03,1,2996.0,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,23,100,0.002336,0.002217,1.322917e-03,1,3132.2,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
20260306_210632,amp_gnn_baseline,epoch,24,100,0.002272,0.002188,1.295833e-03,1,3267.9,,,,,,,,,,,,,,,,,,amp_gnn,1.0,1,False,gram
