run_id,config_name,row_type,epoch,n_epoch,train_loss,val_loss,val_BER,is_best,elapsed_sec,best_epoch,best_val_loss,best_val_BER,final_train_loss,final_val_loss,final_val_BER,total_time_sec,N,P,lr,n_iter,n_u,n_h,n_conv,n_mlp_hidden,batch_size,device,model_type,damp,n_heads,use_edge_attr,edge_attr_mode
20260306_210707,amp_gat_default,epoch,20,100,0.002022,0.002021,1.174479e-03,1,2705.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,21,100,0.001995,0.001974,1.156250e-03,1,2842.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,22,100,0.001975,0.001962,1.131771e-03,1,2980.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,23,100,0.001951,0.001936,1.130729e-03,1,3115.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,24,100,0.001924,0.001966,1.136979e-03,0,3248.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,25,100,0.001982,0.001949,1.114063e-03,0,3381.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,26,100,0.001912,0.001890,1.107813e-03,1,3515.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,27,100,0.001914,0.001958,1.107292e-03,0,3651.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,28,100,0.001905,0.001914,1.116146e-03,0,3787.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,29,100,0.001898,0.001953,1.122396e-03,0,3920.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,30,100,0.001882,0.001871,1.097917e-03,1,4055.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,31,100,0.001864,0.001961,1.125521e-03,0,4190.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,32,100,0.001864,0.001868,1.095312e-03,1,4323.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,33,100,0.001851,0.001855,1.089062e-03,1,4455.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,34,100,0.001898,0.001828,1.071354e-03,1,4588.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,35,100,0.001838,0.001836,1.084896e-03,0,4719.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,36,100,0.001826,0.002021,1.154167e-03,0,4851.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,37,100,0.001811,0.001991,1.133333e-03,0,4984.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,38,100,0.001956,0.001871,1.084375e-03,0,5116.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,39,100,0.001804,0.001808,1.062500e-03,1,5248.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,40,100,0.001799,0.001841,1.075521e-03,0,5380.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,41,100,0.001798,0.001818,1.059375e-03,0,5513.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,42,100,0.001843,0.001761,1.042708e-03,1,5646.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,43,100,0.001789,0.001873,1.061458e-03,0,5779.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,44,100,0.001784,0.001725,1.010417e-03,1,5913.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,45,100,0.001755,0.001751,1.026562e-03,0,6048.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,46,100,0.001748,0.001753,1.027083e-03,0,6182.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,47,100,0.001761,0.001787,1.036979e-03,0,6313.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,48,100,0.001772,0.001771,1.017708e-03,0,6447.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,49,100,0.001746,0.001704,9.869792e-04,1,6578.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,50,100,0.001795,0.001717,1.000000e-03,0,6712.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,51,100,0.001747,0.001960,1.102083e-03,0,6845.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,52,100,0.001719,0.001821,1.058854e-03,0,6978.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,53,100,0.001734,0.001694,9.942708e-04,1,7111.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,54,100,0.001724,0.001691,9.807292e-04,1,7245.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,55,100,0.001726,0.001789,1.017188e-03,0,7377.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,56,100,0.001943,0.001946,1.099479e-03,0,7510.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,57,100,0.001755,0.001682,9.869792e-04,1,7644.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,58,100,0.001732,0.001750,9.963542e-04,0,7777.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,59,100,0.001748,0.001735,1.005208e-03,0,7908.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,60,100,0.001732,0.001736,1.005208e-03,0,8040.3,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,61,100,0.001712,0.001698,9.859375e-04,0,8174.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,62,100,0.001695,0.001674,9.833333e-04,1,8308.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,63,100,0.001680,0.001695,9.947917e-04,0,8439.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,64,100,0.001681,0.001666,9.713542e-04,1,8574.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,65,100,0.001697,0.001708,9.838542e-04,0,8709.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,66,100,0.001711,0.001695,9.890625e-04,0,8842.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,67,100,0.001687,0.001673,9.744792e-04,0,8977.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,68,100,0.001679,0.001662,9.817708e-04,1,9108.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,69,100,0.001677,0.001681,9.916667e-04,0,9243.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,70,100,0.001681,0.001666,9.828125e-04,0,9377.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,71,100,0.001664,0.001701,9.854167e-04,0,9511.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,72,100,0.001664,0.001676,9.796875e-04,0,9643.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,73,100,0.001664,0.001669,9.755208e-04,0,9776.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,74,100,0.001664,0.001669,9.828125e-04,0,9912.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,75,100,0.001663,0.001670,9.833333e-04,0,10045.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,76,100,0.001650,0.001671,9.848958e-04,0,10180.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,77,100,0.001662,0.001663,9.765625e-04,0,10314.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,78,100,0.001663,0.001662,9.781250e-04,0,10447.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,79,100,0.001656,0.001654,9.760417e-04,1,10581.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,80,100,0.001656,0.001664,9.770833e-04,0,10712.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,81,100,0.001650,0.001662,9.781250e-04,0,10847.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,82,100,0.001649,0.001655,9.718750e-04,0,10980.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,83,100,0.001651,0.001651,9.687500e-04,1,11113.4,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,84,100,0.001651,0.001653,9.703125e-04,0,11247.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,85,100,0.001650,0.001649,9.713542e-04,1,11380.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,86,100,0.001650,0.001651,9.734375e-04,0,11513.6,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,87,100,0.001648,0.001652,9.703125e-04,0,11647.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,88,100,0.001647,0.001655,9.697917e-04,0,11779.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,89,100,0.001650,0.001658,9.666667e-04,0,11911.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,90,100,0.001650,0.001651,9.697917e-04,0,12043.1,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,91,100,0.001646,0.001654,9.713542e-04,0,12174.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,92,100,0.001653,0.001653,9.687500e-04,0,12307.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,93,100,0.001646,0.001654,9.723958e-04,0,12442.0,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,94,100,0.001644,0.001657,9.729167e-04,0,12572.8,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,95,100,0.001649,0.001651,9.682292e-04,0,12703.7,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,96,100,0.001645,0.001650,9.671875e-04,0,12835.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,97,100,0.001645,0.001654,9.713542e-04,0,12966.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,98,100,0.001644,0.001654,9.692708e-04,0,13098.9,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,99,100,0.001644,0.001651,9.723958e-04,0,13231.5,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,epoch,100,100,0.001644,0.001650,9.718750e-04,0,13364.2,,,,,,,,,,,,,,,,,,amp_gat,1.0,2,True,gram_triplet
20260306_210707,amp_gat_default,summary,0,100,,,,,,85,0.001649,9.713542e-04,0.001644,0.001650,9.718750e-04,13364.2,128,4,5e-05,6,10,14,4,22,32,cuda,amp_gat,1.0,2,True,gram_triplet
